customer_id,first_name,last_name,gender,date_of_birth,address_state,city,employment_title,employment_length,home_ownership,annual_income,credit_score,signup_date
CUST0107704,Diego,Morgan,M,2003-10-23,CA,San Jose,Customer Service Rep,10+ years,MORTGAGE,49500.0,647,2023-10-19
CUST0107705,Daniel,Kim,F,1995-03-15,OR,OR Park,Police Officer,< 1 year,RENT,48500.0,729,2017-07-13
CUST0107706,Amara,Adams,M,1996-08-27,MA,MA Town,Truck Driver,5 years,MORTGAGE,48100.0,710,2023-09-27
CUST0107707,Sarah,Johnson,F,1967-05-18,AK,AK Springs,Financial Analyst,10+ years,RENT,37400.0,657,2020-11-25
CUST0107708,Diego,Wilson,F,1979-10-21,FL,Orlando,Registered Nurse,6 years,MORTGAGE,83900.0,762,2023-07-03
CUST0107709,Isabella,Torres,M,1963-10-22,HI,HI Park,Operations Manager,1 year,MORTGAGE,97300.0,674,2015-05-21
CUST0107710,Mia,Baker,F,1998-05-02,GA,GA Town,Real Estate Agent,4 years,MORTGAGE,94000.0,723,2024-03-12
CUST0107711,Emma,Hernandez,F,1981-03-20,GA,GA Town,Registered Nurse,3 years,MORTGAGE,57100.0,696,2023-08-19
CUST0107712,Elizabeth,King,M,1956-05-09,IL,IL Town,Customer Service Rep,4 years,RENT,79300.0,622,2020-05-15
CUST0107713,Amara,Wilson,F,1998-04-10,MD,MD Ville,Registered Nurse,5 years,OWN,37700.0,814,2022-02-05
CUST0107714,Elizabeth,Chen,F,1984-01-26,CA,San Francisco,Data Analyst,8 years,MORTGAGE,44500.0,687,2017-09-12
CUST0107715,Barbara,Martin,M,1971-10-27,TN,TN Ville,Paralegal,9 years,MORTGAGE,64800.0,737,2019-05-13
CUST0107716,Betty,Baker,F,1965-03-25,FL,Tallahassee,Teacher,10+ years,RENT,74800.0,700,2018-11-03
CUST0107717,Linda,Lee,M,1994-11-21,NY,Rochester,Financial Analyst,7 years,MORTGAGE,25400.0,722,2017-06-23
CUST0107718,Olga,Anderson,M,1957-09-14,TX,Dallas,Software Engineer,10+ years,MORTGAGE,32600.0,766,2015-12-24
CUST0107719,Ethan,Smith,F,1989-11-02,NY,Rochester,Self-Employed,10+ years,RENT,82700.0,647,2016-05-13
CUST0107720,Susan,Green,M,1954-08-22,AK,AK City,Customer Service Rep,10+ years,MORTGAGE,110400.0,719,2023-11-26
CUST0107721,Thomas,Gonzalez,F,1991-01-23,MD,MD City,Registered Nurse,2 years,RENT,75200.0,730,2021-12-04
CUST0107722,Christopher,Harris,F,1984-02-17,FL,Orlando,Store Manager,10+ years,MORTGAGE,126800.0,663,2022-03-17
CUST0107723,John,White,M,1981-04-04,NJ,NJ Town,Dental Hygienist,1 year,RENT,51900.0,617,2016-02-12
CUST0107724,David,Davis,F,1997-06-17,NC,NC City,Chef,10+ years,OWN,16900.0,621,2017-09-11
CUST0107725,Isabella,Kim,F,1988-04-24,CA,San Diego,Registered Nurse,6 years,RENT,175600.0,638,2015-05-11
CUST0107726,Ethan,Flores,F,1980-02-25,PA,PA Falls,Retired,3 years,RENT,23900.0,765,2023-07-14
CUST0107727,Betty,Anderson,M,1975-09-16,OK,OK Springs,Truck Driver,6 years,RENT,79000.0,670,2022-04-18
CUST0107728,Diego,White,M,1993-02-12,AL,AL City,Marketing Specialist,10+ years,MORTGAGE,36500.0,767,2015-12-23
CUST0107729,Robert,Rodriguez,F,1988-05-18,NY,Buffalo,Mechanic,3 years,RENT,68900.0,647,2018-03-15
CUST0107730,Mary,Harris,M,1962-11-17,NY,New York,Financial Analyst,10+ years,RENT,46900.0,705,2022-05-09
CUST0107731,Emma,Thompson,M,1974-04-01,CA,San Diego,HR Specialist,1 year,MORTGAGE,47200.0,732,2023-06-24
CUST0107732,Mary,King,F,1961-06-25,MN,MN Heights,Truck Driver,6 years,RENT,24900.0,588,2016-01-18
CUST0107733,Kenji,Miller,F,1967-05-01,HI,HI Springs,Police Officer,< 1 year,OWN,39000.0,677,2021-07-04
CUST0107734,Amara,Smith,F,1982-12-17,NY,Rochester,Marketing Specialist,10+ years,MORTGAGE,34500.0,761,2021-12-09
CUST0107735,Aiden,Clark,F,1968-10-22,CA,San Jose,Store Manager,8 years,RENT,85300.0,695,2025-01-27
CUST0107736,Karen,Diaz,M,1968-02-16,SC,SC Falls,Self-Employed,7 years,OTHER,29600.0,690,2021-09-21
CUST0107737,Anthony,Adams,M,1960-12-21,FL,Orlando,Teacher,5 years,RENT,27300.0,800,2025-02-10
CUST0107738,Priya,Wilson,M,1970-04-15,TN,TN Springs,Accountant,5 years,MORTGAGE,30800.0,658,2023-10-12
CUST0107739,Daniel,White,F,1980-12-17,OH,OH City,Administrative Assistant,2 years,MORTGAGE,45600.0,724,2020-05-12
CUST0107740,Isabella,King,F,1998-05-25,TX,Austin,Teacher,10+ years,MORTGAGE,80700.0,684,2022-01-10
CUST0107741,Robert,Wright,F,1967-10-06,TN,TN City,Plumber,7 years,OWN,116500.0,732,2021-04-04
CUST0107742,Isabella,Garcia,F,1970-12-03,NY,Albany,Customer Service Rep,4 years,OWN,65900.0,773,2019-11-26
CUST0107743,Sophia,Johnson,F,1998-07-08,KS,KS Park,Marketing Specialist,4 years,RENT,37100.0,535,2021-07-23
CUST0107744,John,Adams,M,2005-03-18,MD,MD City,Store Manager,6 years,RENT,30500.0,629,2017-10-15
CUST0107745,Mark,Wilson,M,1972-05-27,MN,MN City,Bank Teller,6 years,OWN,39000.0,613,2024-01-11
CUST0107746,Wei,Miller,M,1996-01-04,MD,MD Ville,Financial Analyst,10+ years,RENT,32100.0,718,2023-03-22
CUST0107747,Amara,Lopez,M,1996-07-05,FL,Miami,Paralegal,2 years,MORTGAGE,46100.0,810,2020-05-27
CUST0107748,Amara,Jones,F,2001-05-06,CA,Los Angeles,Police Officer,3 years,RENT,59500.0,816,2021-05-09
CUST0107749,Lisa,Thompson,F,1981-12-01,FL,Tampa,Operations Manager,10+ years,MORTGAGE,55300.0,610,2021-06-06
CUST0107750,David,Nguyen,F,1982-06-01,KS,KS City,Teacher,10+ years,RENT,95500.0,824,2025-01-10
CUST0107751,Noah,Torres,F,1964-03-25,OK,OK Springs,Manager,10+ years,MORTGAGE,34800.0,717,2019-01-22
CUST0107752,Fatima,Garcia,M,1970-09-11,WA,WA City,Project Manager,10+ years,RENT,123700.0,724,2016-10-01
CUST0107753,Betty,Young,F,1984-02-19,NY,Syracuse,Project Manager,3 years,MORTGAGE,45700.0,665,2015-10-06
CUST0107754,Chen,Moore,M,1971-03-04,MN,MN City,Administrative Assistant,9 years,RENT,96400.0,665,2025-09-27
CUST0107755,John,Jackson,F,1988-10-20,FL,Tampa,Project Manager,5 years,RENT,51900.0,614,2021-04-16
CUST0107756,Patricia,Garcia,F,1989-12-27,CA,Sacramento,Dental Hygienist,10+ years,RENT,49000.0,715,2019-10-20
CUST0107757,Matthew,Lopez,F,2000-08-09,MI,MI City,Data Analyst,10+ years,RENT,88800.0,807,2021-03-21
CUST0107758,Karen,Rodriguez,F,1980-03-24,FL,Orlando,Store Manager,1 year,MORTGAGE,45200.0,712,2017-08-13
CUST0107759,Linda,Hill,M,1998-10-09,KY,KY Heights,Police Officer,< 1 year,RENT,79900.0,740,2016-11-14
CUST0107760,William,Anderson,M,2005-10-09,WI,WI City,Self-Employed,3 years,RENT,80100.0,715,2024-08-09
CUST0107761,Matthew,Reyes,M,1993-11-26,IN,IN Town,Registered Nurse,10+ years,RENT,43200.0,701,2021-12-22
CUST0107762,Robert,Wilson,F,1975-07-22,GA,GA City,Truck Driver,7 years,RENT,82000.0,786,2023-07-19
CUST0107763,Kenji,Kim,M,1976-06-15,FL,Tallahassee,Truck Driver,8 years,OWN,65100.0,764,2019-07-11
CUST0107764,John,Reyes,M,1978-05-05,MI,MI Ville,Mechanic,8 years,RENT,71700.0,757,2024-10-18
CUST0107765,Fatima,Jones,F,1995-01-17,FL,Tampa,Electrician,10+ years,RENT,54500.0,764,2015-03-09
CUST0107766,Sarah,Clark,M,1992-05-23,NY,Syracuse,Dental Hygienist,10+ years,MORTGAGE,86900.0,728,2015-09-25
CUST0107767,Linda,Scott,M,1959-05-17,OH,OH Town,Manager,2 years,MORTGAGE,39100.0,642,2019-03-21
CUST0107768,Mark,Moore,M,1960-12-14,SC,SC Springs,Manager,< 1 year,RENT,37200.0,708,2017-10-12
CUST0107769,Wei,Sanchez,F,1964-03-18,CA,San Francisco,Retired,6 years,MORTGAGE,109100.0,757,2024-03-24
CUST0107770,Isabella,Green,M,1963-11-11,FL,Tampa,Teacher,6 years,RENT,43500.0,793,2016-09-02
CUST0107771,Nancy,Martin,F,1972-02-09,AL,AL Ville,Truck Driver,10+ years,RENT,35400.0,626,2017-06-08
CUST0107772,Ethan,Martinez,F,1982-11-07,IA,IA Park,Marketing Specialist,10+ years,RENT,27900.0,675,2016-09-23
CUST0107773,Lisa,Lopez,F,1971-05-14,TX,Austin,Administrative Assistant,10+ years,RENT,72700.0,811,2016-06-19
CUST0107774,Liam,Walker,F,1994-09-04,IN,IN City,Project Manager,10+ years,RENT,31900.0,747,2022-11-25
CUST0107775,Joseph,Kim,M,1993-09-19,TX,San Antonio,Financial Analyst,< 1 year,RENT,38800.0,604,2022-11-16
CUST0107776,Chen,Flores,M,1988-11-12,UT,UT Town,Marketing Specialist,7 years,MORTGAGE,32800.0,838,2023-07-09
CUST0107777,William,Jones,F,1968-12-21,IA,IA Ville,Police Officer,10+ years,MORTGAGE,59000.0,773,2019-08-24
CUST0107778,Robert,Allen,F,1958-01-22,NY,Syracuse,Real Estate Agent,2 years,MORTGAGE,44100.0,699,2017-12-18
CUST0107779,Michael,Taylor,F,1995-09-17,IN,IN Park,Accountant,4 years,OWN,127900.0,675,2023-12-04
CUST0107780,Christopher,Flores,F,1985-12-21,CA,San Jose,Self-Employed,8 years,MORTGAGE,34300.0,739,2019-05-25
CUST0107781,Michael,Lee,F,1982-02-17,CA,San Jose,Customer Service Rep,1 year,MORTGAGE,69500.0,704,2024-03-16
CUST0107782,Chen,Adams,M,1971-03-07,AZ,AZ Springs,Self-Employed,< 1 year,RENT,50800.0,613,2022-03-06
CUST0107783,John,Young,M,1982-11-26,OR,OR Town,Truck Driver,2 years,MORTGAGE,135500.0,762,2017-07-20
CUST0107784,Lucas,Young,M,1986-08-01,CA,San Francisco,Accountant,6 years,RENT,27200.0,736,2019-09-27
CUST0107785,Sarah,Torres,F,1960-12-27,CA,San Jose,Store Manager,7 years,RENT,35900.0,635,2016-04-01
CUST0107786,Lisa,Davis,F,1970-06-23,IL,IL City,Store Manager,10+ years,RENT,90300.0,783,2020-03-01
CUST0107787,Diego,Jones,F,1960-06-27,ND,ND Park,Manager,2 years,RENT,33700.0,687,2025-07-11
CUST0107788,Kenji,Nguyen,M,2001-01-24,NY,Albany,Plumber,3 years,MORTGAGE,39200.0,674,2016-07-17
CUST0107789,Ava,Morgan,M,1990-07-20,FL,Miami,Chef,1 year,MORTGAGE,31500.0,640,2018-07-23
CUST0107790,Amara,Diaz,M,1965-07-05,FL,Miami,Consultant,3 years,RENT,31900.0,704,2022-04-17
CUST0107791,Jessica,Thompson,M,1980-01-06,WI,WI Park,Mechanic,2 years,RENT,20100.0,707,2017-11-21
CUST0107792,Wei,Green,M,1964-11-24,TX,San Antonio,Nurse Practitioner,6 years,RENT,104300.0,758,2016-04-10
CUST0107793,Fatima,Ramirez,M,1992-08-07,CA,San Diego,Paralegal,6 years,MORTGAGE,31400.0,713,2017-08-03
CUST0107794,Chen,Ramirez,F,1989-09-17,CA,Los Angeles,Self-Employed,10+ years,RENT,47800.0,793,2020-11-05
CUST0107795,Joseph,Wilson,F,1973-11-01,CA,San Diego,Manager,7 years,MORTGAGE,173700.0,628,2021-12-21
CUST0107796,Lucas,Anderson,M,1998-04-19,SC,SC Ville,Real Estate Agent,4 years,MORTGAGE,54900.0,626,2018-11-05
CUST0107797,Barbara,Thomas,M,1954-01-25,GA,GA Heights,Self-Employed,2 years,RENT,59900.0,649,2019-09-03
CUST0107798,Kenji,Smith,M,1968-10-21,CA,Los Angeles,Customer Service Rep,4 years,RENT,12000.0,605,2020-06-02
CUST0107799,Emma,Taylor,F,1998-10-11,FL,Tallahassee,Manager,< 1 year,RENT,45500.0,711,2023-07-12
CUST0107800,Michael,Thompson,M,1957-08-15,GA,GA Ville,Bank Teller,< 1 year,MORTGAGE,41200.0,763,2024-01-22
CUST0107801,Anthony,Thompson,F,1997-04-03,WA,WA Ville,Accountant,10+ years,MORTGAGE,111900.0,753,2022-02-04
CUST0107802,Lucas,Hill,F,1981-10-08,NY,Buffalo,Warehouse Associate,9 years,MORTGAGE,77900.0,681,2016-07-11
CUST0107803,Linda,Hill,M,1959-07-07,VA,VA Town,Operations Manager,2 years,MORTGAGE,28500.0,709,2018-10-27
CUST0107804,Noah,White,M,1958-04-02,CA,Sacramento,Registered Nurse,6 years,RENT,72900.0,670,2015-02-17
CUST0107805,Ava,Baker,F,1999-06-06,CA,San Francisco,Nurse Practitioner,7 years,MORTGAGE,87700.0,638,2025-07-23
CUST0107806,Susan,Wilson,F,1964-12-10,UT,UT Springs,Dental Hygienist,< 1 year,RENT,63300.0,752,2023-10-07
CUST0107807,Kenji,Adams,M,1972-07-21,CA,Sacramento,Truck Driver,< 1 year,RENT,51700.0,647,2023-04-25
CUST0107808,Amara,Adams,F,1998-12-13,NV,NV Town,Accountant,3 years,RENT,61600.0,728,2016-11-13
CUST0107809,Karen,Davis,F,2003-10-08,TX,Houston,Sales Associate,7 years,OWN,66500.0,627,2016-03-14
CUST0107810,Patricia,Nguyen,F,1962-10-21,TX,Dallas,Software Engineer,3 years,RENT,48000.0,609,2022-11-26
CUST0107811,Richard,Lee,F,1969-03-17,OH,OH Falls,Software Engineer,5 years,RENT,44700.0,706,2018-11-03
CUST0107812,Ethan,Hill,M,1966-10-11,NJ,NJ Falls,Electrician,5 years,RENT,64700.0,780,2018-06-08
CUST0107813,Mia,Adams,M,1994-09-08,CA,San Jose,Operations Manager,5 years,MORTGAGE,27300.0,741,2024-11-24
CUST0107814,Sophia,Morgan,M,2004-06-14,NC,NC Heights,Operations Manager,10+ years,MORTGAGE,20300.0,682,2021-03-16
CUST0107815,Sandra,Miller,F,1976-11-25,WA,WA Falls,Manager,5 years,MORTGAGE,72000.0,664,2023-09-23
CUST0107816,Susan,Adams,F,1961-09-02,KY,KY Ville,Real Estate Agent,< 1 year,MORTGAGE,46600.0,697,2019-06-12
CUST0107817,Priya,Thompson,M,1985-10-10,GA,GA Ville,Nurse Practitioner,10+ years,MORTGAGE,81200.0,666,2023-08-24
CUST0107818,Liam,Nguyen,M,1966-03-23,MN,MN Ville,Dental Hygienist,10+ years,MORTGAGE,87100.0,610,2015-02-27
CUST0107819,Ava,Davis,F,1971-09-16,MD,MD Park,Truck Driver,< 1 year,MORTGAGE,172100.0,681,2019-11-18
CUST0107820,Patricia,Brown,M,2000-02-22,CO,CO Falls,Customer Service Rep,< 1 year,MORTGAGE,24000.0,736,2021-03-23
CUST0107821,Kenji,Walker,M,1981-10-12,LA,LA Springs,Data Analyst,< 1 year,RENT,38600.0,630,2021-12-20
CUST0107822,Isabella,Khan,F,1997-11-04,NJ,NJ Springs,Police Officer,1 year,RENT,100500.0,571,2024-10-10
CUST0107823,Michael,Harris,M,2004-01-04,NC,NC City,Marketing Specialist,4 years,MORTGAGE,38900.0,718,2022-11-08
CUST0107824,Priya,Sanchez,M,2004-03-23,TX,San Antonio,Dental Hygienist,1 year,MORTGAGE,27300.0,692,2025-06-04
CUST0107825,Wei,Nguyen,M,1964-09-27,TX,Houston,Retired,10+ years,MORTGAGE,35800.0,675,2016-11-08
CUST0107826,Anthony,Patel,M,1979-05-24,TX,San Antonio,Project Manager,8 years,MORTGAGE,27900.0,697,2018-07-15
CUST0107827,Diego,Thomas,M,1989-01-24,MI,MI City,Operations Manager,< 1 year,OWN,35700.0,746,2019-09-19
CUST0107828,Amara,Patel,M,1994-05-17,IL,IL Heights,Accountant,10+ years,RENT,40600.0,741,2019-04-09
CUST0107829,Carlos,Miller,M,1963-05-20,NY,New York,Data Analyst,< 1 year,RENT,24900.0,612,2025-10-01
CUST0107830,Mary,Martinez,M,1995-03-25,OR,OR Town,Administrative Assistant,2 years,RENT,45600.0,558,2015-02-18
CUST0107831,Betty,Sanchez,F,1985-01-25,OH,OH Park,Warehouse Associate,5 years,RENT,25900.0,609,2017-06-02
CUST0107832,Betty,Miller,M,1963-06-24,GA,GA Park,Teacher,9 years,RENT,65500.0,695,2017-02-18
CUST0107833,Susan,Robinson,M,1955-11-01,AZ,AZ Town,Marketing Specialist,3 years,MORTGAGE,54800.0,793,2017-07-04
CUST0107834,Olga,Wright,M,2005-05-02,IA,IA Springs,Electrician,9 years,RENT,120800.0,706,2020-08-25
CUST0107835,Mark,Khan,M,2005-07-04,NY,Buffalo,Retired,2 years,MORTGAGE,77900.0,704,2019-02-22
CUST0107836,Jennifer,Jackson,M,1960-09-09,FL,Tallahassee,Marketing Specialist,5 years,OWN,29900.0,728,2020-08-20
CUST0107837,Chen,Khan,F,1990-01-27,CA,San Diego,HR Specialist,< 1 year,MORTGAGE,53200.0,633,2025-08-23
CUST0107838,James,Adams,M,1991-09-13,MA,MA City,Operations Manager,3 years,MORTGAGE,64300.0,729,2018-05-08
CUST0107839,Liam,Brown,F,1991-09-07,CA,Sacramento,Teacher,10+ years,MORTGAGE,71600.0,686,2015-12-18
CUST0107840,Priya,Moore,M,1967-04-22,MD,MD Ville,Operations Manager,6 years,RENT,76900.0,807,2020-12-25
CUST0107841,Amara,Wilson,F,1971-10-09,CA,San Jose,Financial Analyst,6 years,RENT,14200.0,658,2025-09-19
CUST0107842,Thomas,Perez,M,1987-03-06,NC,NC Springs,Administrative Assistant,10+ years,MORTGAGE,72600.0,749,2018-10-02
CUST0107843,Barbara,Baker,F,1984-01-27,IA,IA Town,Administrative Assistant,7 years,RENT,83900.0,739,2019-08-24
CUST0107844,Matthew,Scott,M,1993-05-21,MS,MS Springs,Electrician,10+ years,RENT,72600.0,708,2019-11-11
CUST0107845,Noah,Clark,F,1974-05-01,FL,Orlando,Consultant,3 years,MORTGAGE,38600.0,697,2015-01-19
CUST0107846,Wei,Nguyen,F,1986-07-02,IN,IN Town,Marketing Specialist,7 years,RENT,91200.0,685,2025-04-03
CUST0107847,Daniel,Clark,M,1965-11-06,TX,Dallas,Mechanic,1 year,RENT,233400.0,654,2017-06-23
CUST0107848,Karen,Taylor,F,2003-02-16,OH,OH Ville,Retired,8 years,MORTGAGE,35300.0,737,2016-01-25
CUST0107849,Aiden,Wilson,F,1993-02-10,GA,GA Ville,Plumber,< 1 year,OWN,79100.0,759,2022-08-27
CUST0107850,William,Walker,M,1973-06-24,CA,San Jose,Nurse Practitioner,9 years,MORTGAGE,47700.0,682,2015-04-17
CUST0107851,Mary,Lee,M,1988-11-15,NV,NV Heights,Warehouse Associate,8 years,OWN,44100.0,604,2024-08-11
CUST0107852,Barbara,Walker,F,1970-01-21,OR,OR Park,Store Manager,1 year,RENT,18900.0,638,2015-01-17
CUST0107853,William,Clark,F,1999-01-25,TX,Austin,Nurse Practitioner,3 years,RENT,24400.0,666,2020-06-14
CUST0107854,Elizabeth,Thomas,F,1975-04-17,NY,Buffalo,Marketing Specialist,6 years,RENT,45300.0,672,2018-02-25
CUST0107855,Jessica,Williams,F,1980-07-13,CA,Los Angeles,Real Estate Agent,8 years,MORTGAGE,93600.0,633,2025-07-21
CUST0107856,Kenji,Williams,F,2005-08-15,CA,Los Angeles,Electrician,5 years,MORTGAGE,20500.0,737,2022-08-03
CUST0107857,Richard,Jackson,M,2005-01-13,IA,IA City,Truck Driver,10+ years,RENT,73100.0,736,2018-09-09
CUST0107858,Michael,Thompson,F,1979-10-23,MN,MN Town,Plumber,10+ years,RENT,115800.0,648,2015-08-27
CUST0107859,Karen,Young,F,1955-03-18,NC,NC City,Nurse Practitioner,7 years,RENT,50100.0,688,2017-05-15
CUST0107860,Lucas,Anderson,M,2004-09-26,GA,GA Park,Administrative Assistant,1 year,MORTGAGE,69600.0,738,2018-01-20
CUST0107861,Ethan,Khan,F,2001-04-08,SD,SD Heights,Self-Employed,10+ years,RENT,23200.0,757,2023-10-24
CUST0107862,James,Martinez,M,1990-02-26,AZ,AZ City,Customer Service Rep,8 years,RENT,21600.0,668,2017-08-14
CUST0107863,James,Green,M,1990-05-01,IA,IA City,Retired,4 years,RENT,68400.0,615,2020-07-24
CUST0107864,Jessica,Martinez,F,1967-06-02,AZ,AZ Heights,Registered Nurse,8 years,MORTGAGE,60600.0,664,2018-12-18
CUST0107865,Linda,Baker,M,2001-05-16,IN,IN Springs,Bank Teller,8 years,MORTGAGE,66000.0,810,2019-07-16
CUST0107866,Noah,Taylor,M,1969-09-04,TX,Dallas,Paralegal,10+ years,MORTGAGE,41300.0,642,2017-10-23
CUST0107867,Linda,Walker,M,1971-04-09,NJ,NJ Ville,HR Specialist,10+ years,MORTGAGE,43300.0,781,2025-11-03
CUST0107868,John,Thomas,M,1995-11-03,TX,Fort Worth,Warehouse Associate,4 years,RENT,77700.0,708,2024-06-16
CUST0107869,Barbara,Thompson,F,1986-02-26,OK,OK Falls,Dental Hygienist,2 years,RENT,67400.0,610,2016-08-05
CUST0107870,Sandra,Martin,F,1997-05-24,TN,TN Park,Financial Analyst,1 year,MORTGAGE,23400.0,618,2019-05-20
CUST0107871,David,Scott,M,1968-06-03,CA,San Francisco,Police Officer,8 years,MORTGAGE,53300.0,645,2024-03-12
CUST0107872,Joseph,Baker,M,1999-07-22,AZ,AZ Springs,Electrician,2 years,RENT,49700.0,773,2024-05-19
CUST0107873,Betty,Diaz,M,1964-03-03,MO,MO Ville,Nurse Practitioner,1 year,RENT,26100.0,726,2015-08-08
CUST0107874,Lucas,Allen,M,1964-09-27,WV,WV City,Police Officer,6 years,RENT,79700.0,670,2018-08-15
CUST0107875,Liam,Reyes,M,1963-02-19,CA,Los Angeles,Customer Service Rep,< 1 year,RENT,55700.0,807,2019-02-25
CUST0107876,William,King,M,1980-09-25,CA,San Diego,Administrative Assistant,10+ years,RENT,36400.0,707,2016-10-21
CUST0107877,Joseph,Green,M,1991-05-24,KS,KS Town,Manager,10+ years,MORTGAGE,25200.0,622,2020-07-02
CUST0107878,Patricia,Nguyen,M,1962-08-24,TX,Houston,Project Manager,10+ years,OWN,89800.0,674,2017-05-06
CUST0107879,Joseph,Allen,M,1996-08-17,NY,Syracuse,Bank Teller,6 years,MORTGAGE,66100.0,732,2016-10-11
CUST0107880,Priya,Walker,F,2004-08-04,MD,MD Heights,Consultant,6 years,RENT,33000.0,735,2025-02-27
CUST0107881,Betty,Taylor,F,1968-05-15,TX,San Antonio,Marketing Specialist,10+ years,MORTGAGE,41500.0,701,2018-09-23
CUST0107882,Charles,Lopez,F,1970-04-13,VA,VA Ville,Financial Analyst,10+ years,MORTGAGE,218900.0,850,2025-05-11
CUST0107883,James,Scott,F,1983-12-02,CA,San Diego,Police Officer,2 years,MORTGAGE,64700.0,756,2016-04-24
CUST0107884,Mia,Ramirez,F,1961-08-20,OH,OH Springs,Police Officer,5 years,MORTGAGE,61200.0,732,2016-09-08
CUST0107885,Karen,Lewis,M,1992-06-11,RI,RI Ville,Plumber,7 years,RENT,26100.0,728,2016-02-24
CUST0107886,Mia,Green,F,1998-04-04,TX,San Antonio,Operations Manager,1 year,MORTGAGE,31700.0,691,2019-12-23
CUST0107887,Olga,Flores,F,2004-03-19,IA,IA Park,Warehouse Associate,6 years,RENT,92400.0,788,2020-12-23
CUST0107888,Aiden,Flores,F,1987-03-18,CO,CO City,Nurse Practitioner,10+ years,MORTGAGE,127900.0,663,2023-03-24
CUST0107889,Nancy,Harris,F,1983-05-04,IL,IL Park,Software Engineer,2 years,RENT,74500.0,801,2015-10-17
CUST0107890,Michael,Nguyen,M,1977-10-09,PA,PA Springs,Accountant,7 years,RENT,43300.0,581,2023-05-09
CUST0107891,Barbara,Ramirez,M,1972-07-27,NY,Syracuse,Software Engineer,6 years,MORTGAGE,80500.0,670,2017-07-13
CUST0107892,Carlos,Robinson,M,1984-11-11,NJ,NJ City,Electrician,8 years,OWN,34600.0,615,2024-01-26
CUST0107893,Sandra,Torres,F,1957-12-25,NJ,NJ Park,Paralegal,10+ years,RENT,25700.0,717,2024-03-03
CUST0107894,John,Taylor,F,1989-05-06,NV,NV Heights,Sales Associate,< 1 year,RENT,72000.0,722,2016-04-20
CUST0107895,Liam,Johnson,F,1966-02-12,SC,SC Town,Marketing Specialist,4 years,RENT,18600.0,632,2024-07-17
CUST0107896,Mary,Kim,M,1979-09-19,CA,Sacramento,Project Manager,2 years,MORTGAGE,97500.0,656,2017-04-25
CUST0107897,Lisa,Rodriguez,F,1976-07-01,PA,PA Heights,Truck Driver,1 year,RENT,172500.0,629,2016-02-03
CUST0107898,Elizabeth,Diaz,F,1956-03-12,FL,Jacksonville,HR Specialist,< 1 year,OWN,36900.0,781,2025-10-04
CUST0107899,David,Khan,M,1979-10-21,AZ,AZ Town,Mechanic,10+ years,RENT,68800.0,722,2024-08-02
CUST0107900,Matthew,Reyes,F,1994-04-06,NJ,NJ Park,Dental Hygienist,< 1 year,MORTGAGE,69200.0,809,2017-11-21
CUST0107901,Thomas,Jackson,F,1957-06-22,FL,Tallahassee,Chef,< 1 year,MORTGAGE,52800.0,580,2022-10-11
CUST0107902,Daniel,Johnson,M,1960-11-20,TX,San Antonio,Software Engineer,5 years,RENT,47200.0,764,2015-04-04
CUST0107903,Isabella,Jones,M,1973-02-08,NV,NV Town,Administrative Assistant,10+ years,MORTGAGE,23400.0,673,2024-10-04
CUST0107904,Chen,Wright,F,1986-11-26,AZ,AZ Park,Nurse Practitioner,10+ years,MORTGAGE,72900.0,616,2022-02-15
CUST0107905,Thomas,Khan,M,1999-06-11,OH,OH Ville,Operations Manager,1 year,MORTGAGE,59300.0,732,2024-01-21
CUST0107906,Anthony,Jackson,F,1997-07-27,UT,UT Town,Customer Service Rep,5 years,OWN,26400.0,735,2024-07-27
CUST0107907,Charles,Perez,F,1985-05-27,GA,GA Falls,Plumber,5 years,RENT,67300.0,645,2018-04-22
CUST0107908,Susan,White,F,1992-06-19,TX,Fort Worth,Customer Service Rep,8 years,RENT,53300.0,777,2016-05-13
CUST0107909,Daniel,Ramirez,M,1998-02-07,MN,MN Heights,Chef,10+ years,MORTGAGE,42600.0,730,2018-08-01
CUST0107910,Michael,Williams,F,1999-03-17,NY,Buffalo,Bank Teller,10+ years,RENT,76900.0,839,2023-10-02
CUST0107911,Barbara,Clark,F,1993-11-17,FL,Orlando,Accountant,10+ years,MORTGAGE,84600.0,656,2022-05-19
CUST0107912,Mark,Allen,F,1954-11-26,NC,NC Town,Marketing Specialist,10+ years,MORTGAGE,78600.0,684,2020-11-12
CUST0107913,Olga,Davis,F,1959-04-06,SC,SC City,Administrative Assistant,6 years,MORTGAGE,30900.0,785,2020-02-26
CUST0107914,Fatima,Khan,M,1975-05-14,SC,SC Town,Self-Employed,8 years,MORTGAGE,57000.0,606,2021-09-26
CUST0107915,Amara,Green,M,1965-07-10,MN,MN Town,Sales Associate,6 years,OWN,126700.0,734,2025-08-11
CUST0107916,William,Johnson,F,1962-07-12,ME,ME Springs,Registered Nurse,6 years,OWN,44400.0,684,2017-03-13
CUST0107917,Michael,Ramirez,M,1982-06-07,NJ,NJ City,Store Manager,10+ years,RENT,51000.0,745,2022-07-06
CUST0107918,Wei,Lee,M,2001-12-20,TX,Houston,Store Manager,1 year,RENT,32600.0,631,2016-04-09
CUST0107919,Mark,Miller,M,1957-11-14,NY,Syracuse,Consultant,10+ years,RENT,80600.0,756,2025-11-23
